-2.691121816635131836e+00,3.279585838317871094e+00
-3.930502176284790039e+00,-9.588178634643554688e+00
-1.011356925964355469e+01,4.977776527404785156e+00
2.066778421401977539e+00,-1.246844196319580078e+01
-1.467111682891845703e+01,-6.575766563415527344e+00
-5.052987933158874512e-01,-1.534957981109619141e+01
2.218704462051391602e+00,-1.646722221374511719e+01
-2.547851562500000000e+00,-1.321811866760253906e+01
-4.072518348693847656e+00,-1.591178607940673828e+01
1.131954193115234375e+01,-1.023461532592773438e+01
-4.657713413238525391e+00,-1.098759078979492188e+01
-1.502855300903320312e+01,7.546101570129394531e+00
-2.205083072185516357e-01,-5.237333297729492188e+00
-1.011370372772216797e+01,4.977610588073730469e+00
2.066864728927612305e+00,-1.246844291687011719e+01
-1.467069339752197266e+01,-6.575475215911865234e+00
-5.053384304046630859e-01,-1.534957885742187500e+01
2.221663713455200195e+00,-1.646753883361816406e+01
-2.547965526580810547e+00,-1.321815013885498047e+01
-4.072454452514648438e+00,-1.591182136535644531e+01
1.131958198547363281e+01,-1.023450565338134766e+01
-4.657589435577392578e+00,-1.098736476898193359e+01
-1.502854347229003906e+01,7.546103477478027344e+00
-6.690812110900878906e+00,1.090599250793457031e+01
-2.431532621383666992e+00,-8.182976245880126953e-01
-5.356823444366455078e+00,-9.072283506393432617e-01
-2.242332220077514648e+00,-9.584589004516601562e-01
-1.584238052368164062e+01,-2.046304702758789062e+00
4.222650527954101562e+00,8.941471099853515625e+00
-1.412113761901855469e+01,2.660929784178733826e-02
-1.179902362823486328e+01,-1.979218721389770508e+00
-2.255882024765014648e+00,2.096325635910034180e+00
2.288295984268188477e+00,-7.116052150726318359e+00
1.377603769302368164e+00,8.692404747009277344e+00
5.118340969085693359e+00,4.340567111968994141e+00
-4.475270211696624756e-02,-4.104858398437500000e+00
-1.023486900329589844e+01,-1.811745762825012207e-01
6.678951438516378403e-03,1.890231847763061523e+00
8.308067321777343750e+00,3.135148048400878906e+00
-1.208789920806884766e+01,1.441526770591735840e+00
-4.089661121368408203e+00,6.683440208435058594e+00
-1.001703453063964844e+01,6.708378791809082031e+00
-4.190634250640869141e+00,1.281870841979980469e+01
-4.318630218505859375e+00,9.540130615234375000e+00
-5.573555946350097656e+00,-5.335433006286621094e+00
-9.272374153137207031e+00,-1.549080759286880493e-01
-3.364816188812255859e+00,1.908568620681762695e+00
-1.147637653350830078e+01,-4.177268981933593750e+00
6.718265533447265625e+00,2.301061391830444336e+00
-7.211022824048995972e-02,5.342583179473876953e+00
-4.341958522796630859e+00,-8.112516403198242188e-01
-4.649751186370849609e+00,-5.329213619232177734e+00
-5.650242328643798828e+00,-2.218110322952270508e+00
6.672818183898925781e+00,-3.726064205169677734e+00
-9.535218238830566406e+00,2.448234796524047852e+00
4.228448390960693359e+00,2.778669118881225586e+00
-9.677673339843750000e+00,-8.863075822591781616e-02
-7.858541965484619141e+00,-1.277193641662597656e+01
-1.439839601516723633e+00,-4.437875747680664062e+00
-5.668036937713623047e+00,-3.521409988403320312e+00
1.396473526954650879e+00,8.525138854980468750e+00
-3.074569940567016602e+00,-4.197226524353027344e+00
3.927642822265625000e+00,4.963684558868408203e+00
-1.168739032745361328e+01,5.841524124145507812e+00
-1.295937657356262207e+00,5.434223651885986328e+00
9.513108253479003906e+00,6.732838630676269531e+00
6.494805335998535156e+00,-1.157360172271728516e+01
1.082170104980468750e+01,-3.482339143753051758e+00
3.375099897384643555e+00,-3.608416795730590820e+00
3.875297546386718750e+00,1.730225563049316406e+00
-1.691191554069519043e+00,-3.426257610321044922e+00
2.406128883361816406e+00,1.302561402320861816e+00
-7.826433181762695312e+00,-3.106259584426879883e+00
7.511813640594482422e+00,6.654349327087402344e+00
8.551737785339355469e+00,7.244765281677246094e+00
-7.190520316362380981e-02,-2.615762710571289062e+00
-4.557486534118652344e+00,6.657200813293457031e+00
1.244299888610839844e+00,6.063374042510986328e+00
-1.053536891937255859e+00,-5.242347717285156250e+00
1.036578369140625000e+01,3.551172494888305664e+00
5.850425362586975098e-01,-3.204934597015380859e+00
6.956127643585205078e+00,-1.260122394561767578e+01
7.058231830596923828e+00,-5.394792556762695312e+00
2.760736703872680664e+00,5.802290439605712891e+00
-5.822348117828369141e+00,7.763354778289794922e+00
-8.224177360534667969e+00,4.000424385070800781e+00
1.705139636993408203e+00,5.364834308624267578e+00
-1.153843522071838379e+00,-6.314708232879638672e+00
1.066947174072265625e+01,7.312258720397949219e+00
-1.081281566619873047e+01,-9.473271369934082031e+00
-2.635646581649780273e+00,-4.854267597198486328e+00
-7.186271548271179199e-01,3.478480100631713867e+00
-6.221990108489990234e+00,1.300264596939086914e-01
-3.705296993255615234e+00,-8.891315460205078125e+00
4.490189552307128906e+00,-6.482379436492919922e+00
-5.497582435607910156e+00,-1.725507164001464844e+01
-6.949227809906005859e+00,-9.189871788024902344e+00
9.477037429809570312e+00,7.977963447570800781e+00
4.418642997741699219e+00,2.385084390640258789e+00
1.755208015441894531e+00,-6.272360086441040039e-01
-8.182537078857421875e+00,-8.308412551879882812e+00
1.744256913661956787e-01,-6.363313674926757812e+00
6.413193941116333008e-01,3.791746854782104492e+00
9.371135830879211426e-01,-4.910563945770263672e+00
1.021463990211486816e+00,1.046836972236633301e+00
6.067597389221191406e+00,9.863376617431640625e+00
-9.919121742248535156e+00,-1.050376701354980469e+01
-7.158012390136718750e+00,-2.075183629989624023e+00
-2.855086803436279297e+00,-1.121980381011962891e+01
-1.348408317565917969e+01,3.845455884933471680e+00
-2.767569780349731445e+00,4.628789424896240234e+00
-4.811223030090332031e+00,3.162919580936431885e-01
-1.282307505607604980e+00,7.975818216800689697e-02
-5.524410247802734375e+00,-1.287200641632080078e+01
1.718739271163940430e+00,-2.947926998138427734e+00
-2.525547742843627930e+00,-9.482645988464355469e+00
-9.850877761840820312e+00,-1.326375007629394531e+01
-6.784401416778564453e+00,1.134926128387451172e+01
2.907487630844116211e+00,7.959317564964294434e-01
-9.373020172119140625e+00,-1.257549476623535156e+01
-4.309010982513427734e+00,-3.041449069976806641e+00
6.601369380950927734e+00,4.140988349914550781e+00
3.427599906921386719e+00,1.134870243072509766e+01
6.826235771179199219e+00,-8.835444450378417969e+00
7.259560108184814453e+00,-9.471074104309082031e+00
-6.353477001190185547e+00,3.582731485366821289e+00
2.777859449386596680e+00,-2.436887502670288086e+00
-1.227370548248291016e+01,1.067344188690185547e+00
6.990554332733154297e+00,-2.417331457138061523e+00
-8.996408462524414062e+00,1.952727913856506348e+00
-4.163199901580810547e+00,7.370171546936035156e+00
4.838697433471679688e+00,6.426396846771240234e+00
-8.046070933341979980e-01,-1.695155143737792969e+01
-1.475329208374023438e+01,3.129814386367797852e+00
-2.825923264026641846e-01,-1.196182155609130859e+01
